id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Handle,(undef)
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Handle::Informix,(undef)
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Handle::ODBC,(undef)
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Handle::Oracle,(undef)
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Handle::Pg,(undef)
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Handle::SQLite,(undef)
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Handle::Sybase,(undef)
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Handle::mysql,(undef)
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Handle::mysqlPP,(undef)
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Record,(undef)
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Record::Cachable,(undef)
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::SchemaGenerator,(undef)
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Union,0
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Unique,0.01
id/A/AL/ALEXMV/DBIx-SearchBuilder-1.66.tar.gz,DBIx::SearchBuilder::Util,(undef)
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Base,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Platform::Unix,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Platform::VMS,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Platform::Windows,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Platform::Windows::BCC,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Platform::Windows::GCC,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Platform::Windows::MSVC,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Platform::aix,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Platform::android,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Platform::cygwin,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Platform::darwin,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Platform::dec_osf,0.280224
id/A/AM/AMBS/ExtUtils-CBuilder-0.280224.tar.gz,ExtUtils::CBuilder::Platform::os2,0.280224
id/A/AM/AMS/Storable-2.51.tar.gz,Storable,2.51
id/A/AN/ANDK/CPAN-2.10.tar.gz,App::Cpan,1.63
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN,2.10
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Admin,5.5
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Author,5.5002
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Bundle,5.5001
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::CacheMgr,5.5002
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Complete,5.5001
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Debug,5.5001
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::DeferredCode,5.50
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Distribution,2.04
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Distroprefs,6.0001
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Distroprefs::Iterator,(undef)
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Distroprefs::Pref,(undef)
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Distroprefs::Result,(undef)
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Distroprefs::Result::Error,(undef)
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Distroprefs::Result::Fatal,(undef)
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Distroprefs::Result::Success,(undef)
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Distroprefs::Result::Warning,(undef)
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Distrostatus,5.5
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Eval,(undef)
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Exception::RecursiveDependency,5.5
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Exception::blocked_urllist,1.001
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Exception::yaml_not_installed,5.5
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Exception::yaml_process_error,5.5
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::FTP,5.5006
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::FTP::netrc,1.01
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::FirstTime,5.5307
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::HTTP::Client,1.9601
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::HTTP::Credentials,1.9601
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::HandleConfig,5.5006
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Index,1.9601
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::InfoObj,5.5
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Kwalify,5.50
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::LWP::UserAgent,1.9601
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Mirrored::By,(undef)
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Mirrors,1.9601
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Module,5.5002
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Nox,5.5001
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Plugin,0.95
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Plugin::Specfile,0.01
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Prompt,5.5
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Queue,5.5002
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Queue::Item,(undef)
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Shell,5.5005
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Tarzip,5.5012
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::URL,5.5
id/A/AN/ANDK/CPAN-2.10.tar.gz,CPAN::Version,5.5003
id/B/BI/BINGOS/Archive-Tar-2.04.tar.gz,Archive::Tar,2.04
id/B/BI/BINGOS/Archive-Tar-2.04.tar.gz,Archive::Tar::Constant,2.04
id/B/BI/BINGOS/Archive-Tar-2.04.tar.gz,Archive::Tar::File,2.04
id/B/BI/BINGOS/ExtUtils-Install-2.04.tar.gz,ExtUtils::Install,2.04
id/B/BI/BINGOS/ExtUtils-Install-2.04.tar.gz,ExtUtils::Install::Warn,(undef)
id/B/BI/BINGOS/ExtUtils-Install-2.04.tar.gz,ExtUtils::Installed,2.04
id/B/BI/BINGOS/ExtUtils-Install-2.04.tar.gz,ExtUtils::Packlist,2.04
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::Command,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::Command::MM,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::Liblist,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::Liblist::Kid,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_AIX,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_Any,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_BeOS,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_Cygwin,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_DOS,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_Darwin,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_MacOS,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_NW5,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_OS2,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_QNX,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_UWIN,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_Unix,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_VMS,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_VOS,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_Win32,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MM_Win95,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MY,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MakeMaker,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MakeMaker::Config,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MakeMaker::Locale,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MakeMaker::_version,(undef)
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MakeMaker::charstar,(undef)
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MakeMaker::version,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MakeMaker::version::regex,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::MakeMaker::version::vpp,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::Mkbootstrap,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::Mksymlists,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,ExtUtils::testlib,7.10
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,MM,(undef)
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.10.tar.gz,MY,(undef)
id/B/BI/BINGOS/File-Fetch-0.48.tar.gz,File::Fetch,0.48
id/B/BI/BINGOS/IPC-Cmd-0.94.tar.gz,IPC::Cmd,0.94
id/B/BI/BINGOS/Module-CoreList-5.20160121.tar.gz,Module::CoreList,5.20160121
id/B/BI/BINGOS/Module-CoreList-5.20160121.tar.gz,Module::CoreList::TieHashDelta,5.20160121
id/B/BI/BINGOS/Module-CoreList-5.20160121.tar.gz,Module::CoreList::Utils,5.20160121
id/B/BI/BINGOS/Module-Load-0.32.tar.gz,Module::Load,0.32
id/B/BI/BINGOS/Module-Load-Conditional-0.64.tar.gz,Module::Load::Conditional,0.64
id/B/BI/BINGOS/Module-Loaded-0.08.tar.gz,Module::Loaded,0.08
id/B/BI/BINGOS/Package-Constants-0.06.tar.gz,Package::Constants,0.06
id/B/BI/BINGOS/Params-Check-0.38.tar.gz,Params::Check,0.38
id/B/BO/BORUP/Gtk2-TrayIcon-0.06.tar.gz,Gtk2::TrayIcon,0.06
id/B/BO/BORUP/Gtk2-TrayManager-0.05.tar.gz,Gtk2::TrayManager,0.05
id/B/BT/BTROTT/Convert-PEM-0.08.tar.gz,Convert::PEM,0.08
id/B/BT/BTROTT/Convert-PEM-0.08.tar.gz,Convert::PEM::CBC,(undef)
id/B/BT/BTROTT/Data-Buffer-0.04.tar.gz,Data::Buffer,0.04
id/B/BT/BTROTT/Digest-BubbleBabble-0.02.tar.gz,Digest::BubbleBabble,0.02
id/C/CH/CHORNY/Text-ParseWords-3.30.tar.gz,Text::ParseWords,3.30
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2,2.1.25
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Compile,2.1.25
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Completion,2.1.25
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::CompletionList,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::DummyXPathContext,2.1.25
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::FilteredIterator,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Functions,2.1.25
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Grammar,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Help,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Inline,2.1.25
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Internal::Exception,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Internal::LoopTerminatingException,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Internal::SubTerminatingException,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Internal::UncatchableException,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Iterators,2.1.25
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::LibXMLCompat,2.1.25
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Map,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::Parser,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::VarAlias,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.25.tar.gz,XML::XSH2::XPathToXML,0.05
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Align::AlignI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Align::DNAStatistics,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Align::Graphics,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Align::PairwiseStatistics,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Align::ProteinStatistics,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Align::StatisticsI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Align::Utilities,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::Handler::GenericAlignHandler,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::arp,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::bl2seq,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::clustalw,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::emboss,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::fasta,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::largemultifasta,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::maf,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::mase,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::mega,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::meme,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::metafasta,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::msf,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::nexml,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::nexus,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::pfam,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::phylip,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::po,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::proda,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::prodom,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::psi,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::selex,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::stockholm,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AlignIO::xmfa,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AnalysisI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AnalysisI::JobI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AnalysisParserI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AnalysisResultI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AnnotatableI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::AnnotationFactory,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::Collection,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::Comment,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::DBLink,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::OntologyTerm,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::Reference,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::Relation,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::SimpleValue,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::StructuredValue,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::TagTree,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::Target,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::Tree,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Annotation::TypeManager,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AnnotationCollectionI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::AnnotationI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::Contig,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::ContigAnalysis,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::IO,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::IO::ace,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::IO::bowtie,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::IO::maq,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::IO::phrap,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::IO::sam,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::IO::tigr,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::Scaffold,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::ScaffoldI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::Singlet,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Assembly::Tools::ContigSpectrum,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Cluster::ClusterFactory,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Cluster::FamilyI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Cluster::SequenceFamily,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Cluster::UniGene,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Cluster::UniGeneI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::ClusterI,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::ClusterIO,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::ClusterIO::dbsnp,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::ClusterIO::unigene,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::CodonUsage::IO,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::CodonUsage::Table,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Coordinate::Chain,1.006924
id/C/CJ/CJFIELDS/BioPerl-1.6.924.tar.gz,Bio::Coordinate::Collection,1.006924
